idx,main_speaker,title,details,posted,url,num_views
319701a9243a65a5232f5de16c4bb5cf,Valorie Kondos Field,Why winning doesn't always equal success,"Valorie Kondos Field knows a lot about winning. As the longtime coach of the UCLA women's gymnastics team, she won championship after championship and has been widely acclaimed for her leadership. In this inspiring, brutally honest and, at times, gut-wrenching talk, she shares the secret to her success. Hint: it has nothing to do with ""winning.""",Posted Dec 2019,https://www.ted.com/talks/valorie_kondos_field_why_winning_doesn_t_always_equal_success,
e07eff22580c782d05a76fdd550f68a5,Guy Winch,How to turn off work thoughts during your free time,"Feeling burned out? You may be spending too much time ruminating about your job, says psychologist Guy Winch. Learn how to stop worrying about tomorrow's tasks or stewing over office tensions with three simple techniques aimed at helping you truly relax and recharge after work.",Posted Dec 2019,https://www.ted.com/talks/guy_winch_how_to_turn_off_work_thoughts_during_your_free_time,
39d43806b05e4452b0c37a5195d11f70,William D. Desmond,The philosophy of cynicism,"In the 4th century BCE, a young Diogenes of Sinope was found to be counterfeiting coins. He was stripped of his citizenship, his money, all his possessions and sent into exile. He decided he would live self-sufficiently, close to nature, without materialism, vanity, or conformity and only then could he be truly free. William D. Desmond details how Diogenes gave rise to the philosophy of cynicism. [Directed by Avi Ofer, narrated by Addison Anderson, music by Stephen LaRosa].",Posted Dec 2019,https://www.ted.com/talks/william_d_desmond_the_philosophy_of_cynicism,
88f3bb6f5a2066e42274ed3641d6c672,Nick Bostrom,How civilization could destroy itself — and 4 ways we could prevent it,"Humanity is on its way to creating a ""black ball"": a technological breakthrough that could destroy us all, says philosopher Nick Bostrom. In this incisive, surprisingly light-hearted conversation with Head of TED Chris Anderson, Bostrom outlines the vulnerabilities we could face if (or when) our inventions spiral beyond our control -- and explores how we can prevent our future demise.",Posted Dec 2019,https://www.ted.com/talks/nick_bostrom_how_civilization_could_destroy_itself_and_4_ways_we_could_prevent_it,
7be8cef99a0776daa93cbe8568c85b98,Diego Prilusky,¿Como será el cine del futuro?,"Desde las películas western, hasta las cintas de terror, comedia o romance, la tecnología inmersiva y las filmaciones en 360 grados transformaran como se hacen las películas del siglo XXI. Diego Prilusky, el director de Intel Studio, comparte su trabajo innovador el cual promete desarrollar una nueva próxima fase del cine.",Posted Dec 2019,https://www.ted.com/talks/diego_prilusky_como_sera_el_cine_del_futuro,0
88636d3f7a6d6bb707881ab37e106e2f,Jasmine Crowe,What we're getting wrong in the fight to end hunger,"In a world that's wasting more food than ever before, why do one in nine people still go to bed hungry each night? Social entrepreneur Jasmine Crowe calls for a radical transformation to our fight to end global hunger -- challenging us to rethink our routine approaches to addressing food insecurity and sharing how we can use technology to gather unused food and deliver it directly to people in need.",Posted Dec 2019,https://www.ted.com/talks/jasmine_crowe_what_we_re_getting_wrong_in_the_fight_to_end_hunger,
9077b70c7eb2bc55d9bc85c62acf7b00,Sinan Aral,How we can protect truth in the age of misinformation,"Fake news can sway elections, tank economies and sow discord in everyday life. Data scientist Sinan Aral demystifies how and why it spreads so quickly -- citing one of the largest studies on misinformation -- and identifies five strategies to help us unweave the tangled web between true and false.",Posted Dec 2019,https://www.ted.com/talks/sinan_aral_how_we_can_protect_truth_in_the_age_of_misinformation,
f0fbc919703c9feca50aff16e04b5c52,Dan Kwartler,"Why should you read ""Dune"" by Frank Herbert?","A mother and son trek across an endless desert. Wearing special suits to dissipate heat and recycle moisture, the travelers aren't worried about dying of thirst. Their fears are much greater. Soon, the sound of the desert is drowned out by a hissing: a mound of sand 400 meters long bursts from the desert floor and races towards them. This is the world of ""Dune."" Dan Kwartler dives into the epic story. [Directed by Recircle, narrated by Addison Anderson, music by Cem Misirlioglu / WORKPLAYWORK].",Posted Dec 2019,https://www.ted.com/talks/dan_kwartler_why_should_you_read_dune_by_frank_herbert,
fcf48058b33519bfeb0658bb65a9403f,Enrico Ramirez-Ruiz,Your body was forged in the spectacular death of stars,"We are all connected by the spectacular birth, death and rebirth of stars, says astrophysicist Enrico Ramirez-Ruiz. Journey through the cosmic history of the universe as Ramirez-Ruiz explains how supernovas forged the elements of life to create everything from the air you breathe to the very atoms that make you.",Posted Dec 2019,https://www.ted.com/talks/enrico_ramirez_ruiz_your_body_was_forged_in_the_spectacular_death_of_stars,
62c37a274a36d6755bacd26f17d8966b,Sheila Marie Orfano,"Why should you read ""The Joy Luck Club"" by Amy Tan?","In her Auntie An-mei's home, Jing-Mei reluctantly takes her seat at the eastern corner of the mahjong table. At the north, south and west corners are her aunties, long-time members of the Joy Luck Club. This gathering is the point of departure for a series of interconnected vignettes in Amy Tan's debut novel. Sheila Marie Orfano explores why the novel still captivates readers worldwide. [Directed by Kayu Leung &amp; Alo Trusz, narrated by Pen-Pen Chen].",Posted Dec 2019,https://www.ted.com/talks/sheila_marie_orfano_why_should_you_read_the_joy_luck_club_by_amy_tan,
00f539e7e7cd3f5b292e9a8c54053fa4,Henna-Maria Uusitupa,How the gut microbes you're born with affect your lifelong health,"Your lifelong health may have been decided the day you were born, says microbiome researcher Henna-Maria Uusitupa. In this fascinating talk, she shows how the gut microbes you acquire during birth and as an infant impact your health into adulthood -- and discusses new microbiome research that could help tackle problems like obesity and diabetes.",Posted Dec 2019,https://www.ted.com/talks/henna_maria_uusitupa_how_the_gut_microbes_you_re_born_with_affect_your_lifelong_health,
1853ec2f1b3f1be3a5485bb4bd526bae,Kings Floyd,The cost of failing to design accessibly,"In this passionate talk, writer and disability rights advocate Kings Floyd draws illustrates the personal costs of society's failure to implement accessible design, shedding light on the direct link between thoughtful infrastructure and an increased connection between friends, families and communities.",Posted Dec 2019,https://www.ted.com/talks/kings_floyd_the_cost_of_failing_to_design_accessibly,0
16e8d15e1ca25f6553da05ba2b2b8a7c,Kelsey Leonard,Why lakes and rivers should have the same rights as humans,"Water is essential to life. Yet in the eyes of the law, it remains largely unprotected -- leaving many communities without access to safe drinking water, says legal scholar Kelsey Leonard. In this powerful talk, she shows why granting lakes and rivers legal ""personhood"" -- giving them the same legal rights as humans -- is the first step to protecting our bodies of water and fundamentally transforming how we value this vital resource.",Posted Dec 2019,https://www.ted.com/talks/kelsey_leonard_why_lakes_and_rivers_should_have_the_same_rights_as_humans,
01f4042044d1b4f9bcaedcafd32d52e5,Bright Simons,"To help solve global problems, look to developing countries","To address the problem of counterfeit goods, African entrepreneurs like Bright Simons have come up with innovative and effective ways to confirm products are genuine. Now he asks: Why aren't these solutions everywhere? From password-protected medicines to digitally certified crops, Simons demonstrates the power of local ideas -- and calls on the rest of the world to listen up.",Posted Dec 2019,https://www.ted.com/talks/bright_simons_to_help_solve_global_problems_look_to_developing_countries,
0cda4b75568a83f0b3f75677181c7523,Jill Dash,"Why should you read ""Lord of the Flies"" by William Golding?","After witnessing the atrocities of his fellow man in World War II, William Golding was losing his faith in humanity. Later, during the Cold War, as superpowers began threatening one another with nuclear annihilation, he was forced to interrogate the very roots of human nature and violence. These musings would inspire his first novel: ""Lord of the Flies."" Jill Dash dives into the timeless satire. [Directed by Lucy Animation Studio / Silvia Prietov, narrated by Addison Anderson, music by Stephen LaRosa].",Posted Dec 2019,https://www.ted.com/talks/jill_dash_why_should_you_read_lord_of_the_flies_by_william_golding,
cc166b2c30e73e7152c990ce63d7d9dc,Lorna Davis,A guide to collaborative leadership,"What's the difference between heroes and leaders? In this insightful talk, Lorna Davis explains how our idolization of heroes is holding us back from solving big problems -- and shows why we need ""radical interdependence"" to make real change happen.",Posted Dec 2019,https://www.ted.com/talks/lorna_davis_a_guide_to_collaborative_leadership,
362a8ec8ff81d10b60dd583717b330b4,Christiana Figueres and Chris Anderson,How we can turn the tide on climate,"Witness the unveiling of Countdown, a major global campaign to cut greenhouse gas emissions. TED has partnered with scientists, policy makers, organizations, activists and more to create an initiative that everyone in the world can be part of. Check out http://countdown.ted.com to learn how you can get involved — and help turn the tide on climate. [Note: there are two unusual features of this TED Talk. One, it's much longer than our normal, extending a full hour. Two, it's made up of contributions from more than a dozen people, including UN Secretary-General Antonio Guterres, Al Gore, Katharine Hayhoe, Jimmy Kimmel and Yuval Noah Harari, among others. We're putting it out there because the topic deserves this kind of prominence.]",Posted Dec 2019,https://www.ted.com/talks/christiana_figueres_and_chris_anderson_how_we_can_turn_the_tide_on_climate,
